"index","score","code","name","displayName","typePim","type","slug","price","industry","brand","productType","group","keySellingPoints","units","image","originalPrice","currentPrice","discountPercentage","endTimeDiscount","promotions","totalInventory","skus"
"0","20.387064","480145836077","Acer Aspire Lite AL16-51P-55N7","Acer Aspire Lite AL16-51P-55N7","Normal","Normal","may-tinh-xach-tay/acer-aspire-lite-al16-51p-55n7","14990000","{code=04, name=Máy tính}","{code=2, name=Acer}","{code=04001, name=Laptop}","{code=04001003, name=Laptop Intel}","[{id=0, code=2287, icon=https://cdn2.fptshop.com.vn/svg/Speaker_627071089d.svg, title=Loa âm thanh vòm, description=}, {id=0, code=834, icon=https://cdn2.fptshop.com.vn/svg/icon_do_sang_ed128e4a1e.svg, title=Màn hình sáng, description=300 nits}, {id=0, code=1647, icon=https://cdn2.fptshop.com.vn/svg/ic_thin_benzel_8f299c2652.svg, title=Viền màn hình, description=siêu mỏng}]","[{isDefault=true, code=8, level=1, name=Chiếc, ratio=0}]","{src=https://cdn2.fptshop.com.vn/unsafe/00909218_acer_aspire_lite_al16_51p_55n7_2d7003f055.png, title=Acer Aspire Lite AL16-51P-55N7}","14990000","13790000","8","2025-03-20T23:59:00.000+07:00","[{content=Chủ thẻ Sacombank: Giảm 300,000đ cho đơn từ 8 triệu, image={src=https://s3-sgn09.fptcloud.com/ict-k8s-promotion-prod/images-promotion/sac-1695660073240.png, title=KM-1224-0822}}, {content=Giảm đến 700.000đ qua thẻ Muadee by HDBank, image={src=https://s3-sgn09.fptcloud.com/ict-k8s-promotion-prod/images-promotion/Logo%20Muadee%20with%20background-1732674697581.svg%2Bxml, title=KM-1124-1881}}, {content=Giảm 5% tối đa 200.000đ Hoặc Giảm 50% tối đa 100.000đ qua Kredivo, image={src=https://s3-sgn09.fptcloud.com/ict-k8s-promotion-prod/images-promotion/t%E1%BA%A3i%20xu%E1%BB%91ng-1695965883711.png, title=KM-1124-1505}}, {content=Giảm 20% tối đa 50,000đ cho đơn từ 67,000đ, image={src=https://s3-sgn09.fptcloud.com/ict-k8s-promotion-prod/images-promotion/HpL-1706257898463.jpeg, title=KM-1124-1074}}, {content=Chủ thẻ NCB: Giảm thêm 500,000đ, image={src=https://s3-sgn09.fptcloud.com/ict-k8s-promotion-prod/images-promotion/images-1727335886056.jpeg, title=KM-0225-0687}}]","0","[{name=Laptop Acer Aspire Lite AL16-51P-55N7 i5 1235U/16GB/512GB/16"" WUXGA/Win11, displayName=Laptop Acer Aspire Lite AL16-51P-55N7 i5 1235U/16GB/512GB/16"" WUXGA/Win11, sku=00909218, type=Normal, slug=may-tinh-xach-tay/acer-aspire-lite-al16-51p-55n7, refCode=, isShowPriceText=false, displayPriceText=, originalPrice=14990000, currentPrice=13790000, statusOnWeb={code=11, displayName=Mua ngay}, productStatus={code=2, displayName=Order}, endTimeDiscount=2025-03-20T23:59:00.000+07:00, discountPercentage=8, newPrice=0, qtyAvailable=0, promotions=[{content=Chủ thẻ Sacombank: Giảm 300,000đ cho đơn từ 8 triệu, image={src=https://s3-sgn09.fptcloud.com/ict-k8s-promotion-prod/images-promotion/sac-1695660073240.png, title=KM-1224-0822}}, {content=Giảm đến 700.000đ qua thẻ Muadee by HDBank, image={src=https://s3-sgn09.fptcloud.com/ict-k8s-promotion-prod/images-promotion/Logo%20Muadee%20with%20background-1732674697581.svg%2Bxml, title=KM-1124-1881}}, {content=Giảm 5% tối đa 200.000đ Hoặc Giảm 50% tối đa 100.000đ qua Kredivo, image={src=https://s3-sgn09.fptcloud.com/ict-k8s-promotion-prod/images-promotion/t%E1%BA%A3i%20xu%E1%BB%91ng-1695965883711.png, title=KM-1124-1505}}, {content=Giảm 20% tối đa 50,000đ cho đơn từ 67,000đ, image={src=https://s3-sgn09.fptcloud.com/ict-k8s-promotion-prod/images-promotion/HpL-1706257898463.jpeg, title=KM-1124-1074}}, {content=Chủ thẻ NCB: Giảm thêm 500,000đ, image={src=https://s3-sgn09.fptcloud.com/ict-k8s-promotion-prod/images-promotion/images-1727335886056.jpeg, title=KM-0225-0687}}], variants=[{propertyName=color, displayValue=Xám, value=Xám, displayOrder=0, code=#77797D}], image=https://cdn2.fptshop.com.vn/unsafe/00909218_acer_aspire_lite_al16_51p_55n7_2d7003f055.png, badges=[{id=6, name=Độc quyền, image=https://cdn2.fptshop.com.vn/svg/Loai_Doc_quyen_Mau_do_No_c3b0a3b6f4.svg}], labels=[{name=Trả góp 0%, code=zero, discountAmount=0, image=/}]}]"
"1","20.387056","252399529603","Lenovo Gaming LOQ - 15IAX9 i5 12450HX (83GS005KVN)","Lenovo Gaming LOQ - 15IAX9 i5 12450HX (83GS005KVN)","Normal","Normal","may-tinh-xach-tay/lenovo-gaming-loq-15iax9-i5-12450hx","22990000","{code=04, name=Máy tính}","{code=64, name=Lenovo}","{code=04001, name=Laptop}","{code=04001003, name=Laptop Intel}","[{id=0, code=2331, icon=https://cdn2.fptshop.com.vn/svg/ic_fan_496e8218ad.svg, title=Tản nhiệt buồng hơi, description=siêu mát}, {id=0, code=2148, icon=https://cdn2.fptshop.com.vn/svg/Check_4b15630232.svg, title=Hỗ trợ Mux Switch, description=}, {id=0, code=754, icon=https://cdn2.fptshop.com.vn/svg/ic_color_65af69d01c.svg, title=100% sRGB, description=}]","[{isDefault=true, code=5, level=1, name=Cái, ratio=0}]","{src=https://cdn2.fptshop.com.vn/unsafe/2024_4_24_638495702920891774_LOQ 15IAX9-thumb.jpg, title=Lenovo Gaming LOQ - 15IAX9 i5 12450HX (83GS005KVN)}","22990000","19290000","16","2025-03-20T23:59:00.000+07:00","[{content=Chủ thẻ Sacombank: Giảm 300,000đ cho đơn từ 8 triệu, image={src=https://s3-sgn09.fptcloud.com/ict-k8s-promotion-prod/images-promotion/sac-1695660073240.png, title=KM-1224-0822}}, {content=Giảm đến 700.000đ qua thẻ Muadee by HDBank, image={src=https://s3-sgn09.fptcloud.com/ict-k8s-promotion-prod/images-promotion/Logo%20Muadee%20with%20background-1732674697581.svg%2Bxml, title=KM-1124-1881}}, {content=Giảm 5% tối đa 200.000đ Hoặc Giảm 50% tối đa 100.000đ qua Kredivo, image={src=https://s3-sgn09.fptcloud.com/ict-k8s-promotion-prod/images-promotion/t%E1%BA%A3i%20xu%E1%BB%91ng-1695965883711.png, title=KM-1124-1505}}, {content=Giảm 20% tối đa 50,000đ cho đơn từ 67,000đ, image={src=https://s3-sgn09.fptcloud.com/ict-k8s-promotion-prod/images-promotion/HpL-1706257898463.jpeg, title=KM-1124-1074}}, {content=Chủ thẻ NCB: Giảm thêm 500,000đ, image={src=https://s3-sgn09.fptcloud.com/ict-k8s-promotion-prod/images-promotion/images-1727335886056.jpeg, title=KM-0225-0687}}]","0","[{name=Laptop Lenovo Gaming LOQ - 15IAX9 i5 12450HX/AI/16GB/512GB/15.6""FHD/RTX2050 4GB/Win11, displayName=Laptop Lenovo Gaming LOQ - 15IAX9 i5 12450HX/AI/16GB/512GB/15.6""FHD/RTX2050 4GB/Win11, sku=00907728, type=Normal, slug=may-tinh-xach-tay/lenovo-gaming-loq-15iax9-i5-12450hx?sku=00907728, refCode=, isShowPriceText=false, displayPriceText=, originalPrice=22990000, currentPrice=19290000, statusOnWeb={code=11, displayName=Mua ngay}, productStatus={code=2, displayName=Order}, endTimeDiscount=2025-03-20T23:59:00.000+07:00, discountPercentage=16, newPrice=0, qtyAvailable=0, promotions=[{content=Chủ thẻ Sacombank: Giảm 300,000đ cho đơn từ 8 triệu, image={src=https://s3-sgn09.fptcloud.com/ict-k8s-promotion-prod/images-promotion/sac-1695660073240.png, title=KM-1224-0822}}, {content=Giảm đến 700.000đ qua thẻ Muadee by HDBank, image={src=https://s3-sgn09.fptcloud.com/ict-k8s-promotion-prod/images-promotion/Logo%20Muadee%20with%20background-1732674697581.svg%2Bxml, title=KM-1124-1881}}, {content=Giảm 5% tối đa 200.000đ Hoặc Giảm 50% tối đa 100.000đ qua Kredivo, image={src=https://s3-sgn09.fptcloud.com/ict-k8s-promotion-prod/images-promotion/t%E1%BA%A3i%20xu%E1%BB%91ng-1695965883711.png, title=KM-1124-1505}}, {content=Giảm 20% tối đa 50,000đ cho đơn từ 67,000đ, image={src=https://s3-sgn09.fptcloud.com/ict-k8s-promotion-prod/images-promotion/HpL-1706257898463.jpeg, title=KM-1124-1074}}, {content=Chủ thẻ NCB: Giảm thêm 500,000đ, image={src=https://s3-sgn09.fptcloud.com/ict-k8s-promotion-prod/images-promotion/images-1727335886056.jpeg, title=KM-0225-0687}}], variants=[{propertyName=color, displayValue=Xám, value=Xám, displayOrder=0, code=#32464e}], image=https://cdn2.fptshop.com.vn/unsafe/2024_4_24_638495702921048085_LOQ 15IAX9.jpg, badges=[{id=6, name=Độc quyền, image=https://cdn2.fptshop.com.vn/svg/Loai_Doc_quyen_Mau_do_No_c3b0a3b6f4.svg}], labels=[{name=Trả góp 0%, code=zero, discountAmount=0, image=/}]}]"
"2","20.386871","170116638221","ASUS Vivobook 15 X1504ZA-NJ517W i5-1235U","ASUS Vivobook 15 X1504ZA-NJ517W i5-1235U","Normal","Normal","may-tinh-xach-tay/asus-vivobook-15-x1504za-nj517w-i5-1235u","16490000","{code=04, name=Máy tính}","{code=10, name=Asus}","{code=04001, name=Laptop}","{code=04001003, name=Laptop Intel}","[{id=0, code=1644, icon=https://cdn2.fptshop.com.vn/svg/Camera_Shutter_v2_ba4a2ab3c4.svg, title=Nút gạt tắt camera, description=}, {id=0, code=2314, icon=https://cdn2.fptshop.com.vn/svg/ic_guarantee_time_ba69e28d5d.svg, title=Bảo hành 2, description=năm quốc tế}, {id=0, code=2315, icon=https://cdn2.fptshop.com.vn/svg/ic_guarantee_a8a3e794bf.svg, title=Độ bền chuẩn quân, description=đội}]","[{isDefault=true, code=8, level=1, name=Chiếc, ratio=0}]","{src=https://cdn2.fptshop.com.vn/unsafe/2024_5_13_638512084171838845_X1504ZA-NJ517W-thumb.jpg, title=ASUS Vivobook 15 X1504ZA-NJ517W i5-1235U}","16490000","13790000","16","2025-03-20T23:59:00.000+07:00","[{content=Chủ thẻ Sacombank: Giảm 300,000đ cho đơn từ 8 triệu, image={src=https://s3-sgn09.fptcloud.com/ict-k8s-promotion-prod/images-promotion/sac-1695660073240.png, title=KM-1224-0822}}, {content=Giảm đến 700.000đ qua thẻ Muadee by HDBank, image={src=https://s3-sgn09.fptcloud.com/ict-k8s-promotion-prod/images-promotion/Logo%20Muadee%20with%20background-1732674697581.svg%2Bxml, title=KM-1124-1881}}, {content=Giảm 5% tối đa 200.000đ Hoặc Giảm 50% tối đa 100.000đ qua Kredivo, image={src=https://s3-sgn09.fptcloud.com/ict-k8s-promotion-prod/images-promotion/t%E1%BA%A3i%20xu%E1%BB%91ng-1695965883711.png, title=KM-1124-1505}}, {content=Giảm 20% tối đa 50,000đ cho đơn từ 67,000đ, image={src=https://s3-sgn09.fptcloud.com/ict-k8s-promotion-prod/images-promotion/HpL-1706257898463.jpeg, title=KM-1124-1074}}, {content=Chủ thẻ NCB: Giảm thêm 500,000đ, image={src=https://s3-sgn09.fptcloud.com/ict-k8s-promotion-prod/images-promotion/images-1727335886056.jpeg, title=KM-0225-0687}}]","0","[{name=Laptop Asus Vivobook 15 X1504ZA-NJ517W i5-1235U/16GB/512GB/15.6"" FHD/Win11, displayName=Laptop Asus Vivobook 15 X1504ZA-NJ517W i5-1235U/16GB/512GB/15.6"" FHD/Win11, sku=00908399, type=Normal, slug=may-tinh-xach-tay/asus-vivobook-15-x1504za-nj517w-i5-1235u?sku=00908399, refCode=, isShowPriceText=false, displayPriceText=, originalPrice=16490000, currentPrice=13790000, statusOnWeb={code=11, displayName=Mua ngay}, productStatus={code=2, displayName=Order}, endTimeDiscount=2025-03-20T23:59:00.000+07:00, discountPercentage=16, newPrice=0, qtyAvailable=0, promotions=[{content=Chủ thẻ Sacombank: Giảm 300,000đ cho đơn từ 8 triệu, image={src=https://s3-sgn09.fptcloud.com/ict-k8s-promotion-prod/images-promotion/sac-1695660073240.png, title=KM-1224-0822}}, {content=Giảm đến 700.000đ qua thẻ Muadee by HDBank, image={src=https://s3-sgn09.fptcloud.com/ict-k8s-promotion-prod/images-promotion/Logo%20Muadee%20with%20background-1732674697581.svg%2Bxml, title=KM-1124-1881}}, {content=Giảm 5% tối đa 200.000đ Hoặc Giảm 50% tối đa 100.000đ qua Kredivo, image={src=https://s3-sgn09.fptcloud.com/ict-k8s-promotion-prod/images-promotion/t%E1%BA%A3i%20xu%E1%BB%91ng-1695965883711.png, title=KM-1124-1505}}, {content=Giảm 20% tối đa 50,000đ cho đơn từ 67,000đ, image={src=https://s3-sgn09.fptcloud.com/ict-k8s-promotion-prod/images-promotion/HpL-1706257898463.jpeg, title=KM-1124-1074}}, {content=Chủ thẻ NCB: Giảm thêm 500,000đ, image={src=https://s3-sgn09.fptcloud.com/ict-k8s-promotion-prod/images-promotion/images-1727335886056.jpeg, title=KM-0225-0687}}], variants=[{propertyName=color, displayValue=Bạc, value=Bạc, displayOrder=0, code=#66656b}], image=https://cdn2.fptshop.com.vn/unsafe/2024_5_13_638512084168393633_X1504ZA-NJ517W.jpg, badges=[], labels=[{name=Trả góp 0%, code=zero, discountAmount=0, image=/}]}]"
"3","20.34247","510107136851","HP Pavilion 15-eg3111TU i5 1335U (8U6L8PA)","HP Pavilion 15-eg3111TU i5 1335U (8U6L8PA)","Normal","Normal","may-tinh-xach-tay/hp-pavilion-15-eg3111tu-i5-1335u","21290000","{code=04, name=Máy tính}","{code=43, name=HP}","{code=04001, name=Laptop}","{code=04001003, name=Laptop Intel}","[{id=0, code=576, icon=https://cdn2.fptshop.com.vn/svg/ic_metal_8a565e18e1.svg, title=Vỏ nhôm cao cấp, description=}, {id=0, code=551, icon=https://cdn2.fptshop.com.vn/svg/B_and_O_96c4fa221e.svg, title=Âm thanh B&O Play, description=}, {id=0, code=1647, icon=https://cdn2.fptshop.com.vn/svg/ic_thin_benzel_8f299c2652.svg, title=Viền màn hình, description=siêu mỏng}]","[{isDefault=true, code=5, level=1, name=Cái, ratio=0}]","{src=https://cdn2.fptshop.com.vn/unsafe/2023_8_28_638288277858492632_hp-pavilion-15-eg3111tu-i5-1335u-bac-dd.jpg, title=HP Pavilion 15-eg3111TU i5 1335U (8U6L8PA)}","21290000","17990000","16","2025-03-20T23:59:00.000+07:00","[{content=Chủ thẻ Sacombank: Giảm 300,000đ cho đơn từ 8 triệu, image={src=https://s3-sgn09.fptcloud.com/ict-k8s-promotion-prod/images-promotion/sac-1695660073240.png, title=KM-1224-0822}}, {content=Giảm đến 700.000đ qua thẻ Muadee by HDBank, image={src=https://s3-sgn09.fptcloud.com/ict-k8s-promotion-prod/images-promotion/Logo%20Muadee%20with%20background-1732674697581.svg%2Bxml, title=KM-1124-1881}}, {content=Giảm 5% tối đa 200.000đ Hoặc Giảm 50% tối đa 100.000đ qua Kredivo, image={src=https://s3-sgn09.fptcloud.com/ict-k8s-promotion-prod/images-promotion/t%E1%BA%A3i%20xu%E1%BB%91ng-1695965883711.png, title=KM-1124-1505}}, {content=Giảm 20% tối đa 50,000đ cho đơn từ 67,000đ, image={src=https://s3-sgn09.fptcloud.com/ict-k8s-promotion-prod/images-promotion/HpL-1706257898463.jpeg, title=KM-1124-1074}}, {content=Chủ thẻ NCB: Giảm thêm 500,000đ, image={src=https://s3-sgn09.fptcloud.com/ict-k8s-promotion-prod/images-promotion/images-1727335886056.jpeg, title=KM-0225-0687}}]","0","[{name=Laptop HP Pavilion 15-eg3111TU i5 1335U/16GB/512GB/15.6'FHD/Win11, displayName=Laptop HP Pavilion 15-eg3111TU i5 1335U/16GB/512GB/15.6'FHD/Win11, sku=00900042, type=Normal, slug=may-tinh-xach-tay/hp-pavilion-15-eg3111tu-i5-1335u?sku=00900042, refCode=, isShowPriceText=false, displayPriceText=, originalPrice=21290000, currentPrice=17990000, statusOnWeb={code=11, displayName=Mua ngay}, productStatus={code=2, displayName=Order}, endTimeDiscount=2025-03-20T23:59:00.000+07:00, discountPercentage=16, newPrice=0, qtyAvailable=0, promotions=[{content=Chủ thẻ Sacombank: Giảm 300,000đ cho đơn từ 8 triệu, image={src=https://s3-sgn09.fptcloud.com/ict-k8s-promotion-prod/images-promotion/sac-1695660073240.png, title=KM-1224-0822}}, {content=Giảm đến 700.000đ qua thẻ Muadee by HDBank, image={src=https://s3-sgn09.fptcloud.com/ict-k8s-promotion-prod/images-promotion/Logo%20Muadee%20with%20background-1732674697581.svg%2Bxml, title=KM-1124-1881}}, {content=Giảm 5% tối đa 200.000đ Hoặc Giảm 50% tối đa 100.000đ qua Kredivo, image={src=https://s3-sgn09.fptcloud.com/ict-k8s-promotion-prod/images-promotion/t%E1%BA%A3i%20xu%E1%BB%91ng-1695965883711.png, title=KM-1124-1505}}, {content=Giảm 20% tối đa 50,000đ cho đơn từ 67,000đ, image={src=https://s3-sgn09.fptcloud.com/ict-k8s-promotion-prod/images-promotion/HpL-1706257898463.jpeg, title=KM-1124-1074}}, {content=Chủ thẻ NCB: Giảm thêm 500,000đ, image={src=https://s3-sgn09.fptcloud.com/ict-k8s-promotion-prod/images-promotion/images-1727335886056.jpeg, title=KM-0225-0687}}], variants=[{propertyName=color, displayValue=Bạc, value=Bạc, displayOrder=0, code=#66656b}], image=https://cdn2.fptshop.com.vn/unsafe/2023_8_28_638288277858898172_hp-pavilion-15-eg3111tu-i5-1335u-bac-5.jpg, badges=[], labels=[{name=Trả góp 0%, code=zero, discountAmount=0, image=/}]}]"
"4","20.34247","861557153993","HP 14s-em0086AU R5 7520U (835T9PA)","HP 14s-em0086AU R5 7520U (835T9PA)","Normal","Normal","may-tinh-xach-tay/hp-14s-em0086au-r5-7520u","15190000","{code=04, name=Máy tính}","{code=43, name=HP}","{code=04001, name=Laptop}","{code=04001002, name=Laptop AMD}","[{id=0, code=1644, icon=https://cdn2.fptshop.com.vn/svg/Camera_Shutter_v2_ba4a2ab3c4.svg, title=Nút gạt tắt camera, description=}, {id=0, code=1646, icon=https://cdn2.fptshop.com.vn/svg/ic_glare_4c86a92b07.svg, title=Màn hình chống chói, description=}, {id=0, code=1647, icon=https://cdn2.fptshop.com.vn/svg/ic_thin_benzel_8f299c2652.svg, title=Viền màn hình, description=siêu mỏng}]","[{isDefault=true, code=5, level=1, name=Cái, ratio=0}]","{src=https://cdn2.fptshop.com.vn/unsafe/2023_4_11_638168318097684459_hp-14s-em0080au-r3-7320u-bac-dd.jpg, title=HP 14s-em0086AU R5 7520U (835T9PA)}","15190000","12490000","18","2025-03-20T23:59:00.000+07:00","[{content=Chủ thẻ Sacombank: Giảm 300,000đ cho đơn từ 8 triệu, image={src=https://s3-sgn09.fptcloud.com/ict-k8s-promotion-prod/images-promotion/sac-1695660073240.png, title=KM-1224-0822}}, {content=Giảm đến 700.000đ qua thẻ Muadee by HDBank, image={src=https://s3-sgn09.fptcloud.com/ict-k8s-promotion-prod/images-promotion/Logo%20Muadee%20with%20background-1732674697581.svg%2Bxml, title=KM-1124-1881}}, {content=Giảm 5% tối đa 200.000đ Hoặc Giảm 50% tối đa 100.000đ qua Kredivo, image={src=https://s3-sgn09.fptcloud.com/ict-k8s-promotion-prod/images-promotion/t%E1%BA%A3i%20xu%E1%BB%91ng-1695965883711.png, title=KM-1124-1505}}, {content=Giảm 20% tối đa 50,000đ cho đơn từ 67,000đ, image={src=https://s3-sgn09.fptcloud.com/ict-k8s-promotion-prod/images-promotion/HpL-1706257898463.jpeg, title=KM-1124-1074}}, {content=Chủ thẻ NCB: Giảm thêm 500,000đ, image={src=https://s3-sgn09.fptcloud.com/ict-k8s-promotion-prod/images-promotion/images-1727335886056.jpeg, title=KM-0225-0687}}]","0","[{name=Laptop HP 14s-em0086AU R5 7520U/16GB/512GB/14'FHD/AMD Radeon Graphics/Win11, displayName=Laptop HP 14s-em0086AU R5 7520U/16GB/512GB/14'FHD/AMD Radeon Graphics/Win11, sku=00874398, type=Normal, slug=may-tinh-xach-tay/hp-14s-em0086au-r5-7520u?sku=00874398, refCode=00874398, isShowPriceText=false, displayPriceText=, originalPrice=15190000, currentPrice=12490000, statusOnWeb={code=11, displayName=Mua ngay}, productStatus={code=2, displayName=Order}, endTimeDiscount=2025-03-20T23:59:00.000+07:00, discountPercentage=18, qtyAvailable=0, promotions=[{content=Chủ thẻ Sacombank: Giảm 300,000đ cho đơn từ 8 triệu, image={src=https://s3-sgn09.fptcloud.com/ict-k8s-promotion-prod/images-promotion/sac-1695660073240.png, title=KM-1224-0822}}, {content=Giảm đến 700.000đ qua thẻ Muadee by HDBank, image={src=https://s3-sgn09.fptcloud.com/ict-k8s-promotion-prod/images-promotion/Logo%20Muadee%20with%20background-1732674697581.svg%2Bxml, title=KM-1124-1881}}, {content=Giảm 5% tối đa 200.000đ Hoặc Giảm 50% tối đa 100.000đ qua Kredivo, image={src=https://s3-sgn09.fptcloud.com/ict-k8s-promotion-prod/images-promotion/t%E1%BA%A3i%20xu%E1%BB%91ng-1695965883711.png, title=KM-1124-1505}}, {content=Giảm 20% tối đa 50,000đ cho đơn từ 67,000đ, image={src=https://s3-sgn09.fptcloud.com/ict-k8s-promotion-prod/images-promotion/HpL-1706257898463.jpeg, title=KM-1124-1074}}, {content=Chủ thẻ NCB: Giảm thêm 500,000đ, image={src=https://s3-sgn09.fptcloud.com/ict-k8s-promotion-prod/images-promotion/images-1727335886056.jpeg, title=KM-0225-0687}}], variants=[{propertyName=color, displayValue=Bạc, value=Bạc, displayOrder=0, code=#8c8b91}], image=https://cdn2.fptshop.com.vn/unsafe/2023_4_11_638168318098594588_hp-14s-em0080au-r3-7320u-bac-1.jpg, badges=[{id=6, name=Độc quyền, image=https://cdn2.fptshop.com.vn/svg/Loai_Doc_quyen_Mau_do_No_c3b0a3b6f4.svg}], labels=[{name=Trả góp 0%, code=zero, discountAmount=0, image=/}]}]"
"5","20.342459","562862215986","Dell Inspiron N3530 i5 1334U_71043885","Dell Inspiron N3530 i5 1334U_71043885","Normal","Normal","may-tinh-xach-tay/dell-inspiron-n3530-i5-1334u-71043885","19990000","{code=04, name=Máy tính}","{code=26, name=Dell}","{code=04001, name=Laptop}","{code=04001003, name=Laptop Intel}","[{id=0, code=586, icon=https://cdn2.fptshop.com.vn/svg/Office_2021_feb0f5750c.svg, title=Tặng Office, description=Home&Student}, {id=0, code=2339, icon=https://cdn2.fptshop.com.vn/svg/ic_drive_personal_cadd4b3451.svg, title=Giữ ổ cứng, description=sau bảo hành}, {id=0, code=1646, icon=https://cdn2.fptshop.com.vn/svg/ic_glare_4c86a92b07.svg, title=Màn hình chống chói, description=}]","[{isDefault=true, code=8, level=1, name=Chiếc, ratio=0}]","{src=https://cdn2.fptshop.com.vn/unsafe/dell_inspiron_15_3530_sliver_049b98a1a0.png, title=Dell Inspiron N3530 i5 1334U_71043885}","19990000","18490000","8","2025-03-31T23:59:00.000+07:00","[{content=Chủ thẻ Sacombank: Giảm 300,000đ cho đơn từ 8 triệu, image={src=https://s3-sgn09.fptcloud.com/ict-k8s-promotion-prod/images-promotion/sac-1695660073240.png, title=KM-1224-0822}}, {content=Giảm đến 700.000đ qua thẻ Muadee by HDBank, image={src=https://s3-sgn09.fptcloud.com/ict-k8s-promotion-prod/images-promotion/Logo%20Muadee%20with%20background-1732674697581.svg%2Bxml, title=KM-1124-1881}}, {content=Giảm 5% tối đa 200.000đ Hoặc Giảm 50% tối đa 100.000đ qua Kredivo, image={src=https://s3-sgn09.fptcloud.com/ict-k8s-promotion-prod/images-promotion/t%E1%BA%A3i%20xu%E1%BB%91ng-1695965883711.png, title=KM-1124-1505}}, {content=Giảm 20% tối đa 50,000đ cho đơn từ 67,000đ, image={src=https://s3-sgn09.fptcloud.com/ict-k8s-promotion-prod/images-promotion/HpL-1706257898463.jpeg, title=KM-1124-1074}}, {content=Chủ thẻ NCB: Giảm thêm 500,000đ, image={src=https://s3-sgn09.fptcloud.com/ict-k8s-promotion-prod/images-promotion/images-1727335886056.jpeg, title=KM-0225-0687}}]","0","[{name=Laptop Dell Inspiron N3530 i5 1334U/16GB/512GB/15.6""FHD/Win11/Office HS21, displayName=Laptop Dell Inspiron N3530 i5 1334U/16GB/512GB/15.6""FHD/Win11/Office HS21, sku=00910926, type=Normal, slug=may-tinh-xach-tay/dell-inspiron-n3530-i5-1334u-71043885?sku=00910926, refCode=, isShowPriceText=false, displayPriceText=, originalPrice=19990000, currentPrice=18490000, statusOnWeb={code=11, displayName=Mua ngay}, productStatus={code=2, displayName=Order}, endTimeDiscount=2025-03-31T23:59:00.000+07:00, discountPercentage=8, newPrice=0, qtyAvailable=0, promotions=[{content=Chủ thẻ Sacombank: Giảm 300,000đ cho đơn từ 8 triệu, image={src=https://s3-sgn09.fptcloud.com/ict-k8s-promotion-prod/images-promotion/sac-1695660073240.png, title=KM-1224-0822}}, {content=Giảm đến 700.000đ qua thẻ Muadee by HDBank, image={src=https://s3-sgn09.fptcloud.com/ict-k8s-promotion-prod/images-promotion/Logo%20Muadee%20with%20background-1732674697581.svg%2Bxml, title=KM-1124-1881}}, {content=Giảm 5% tối đa 200.000đ Hoặc Giảm 50% tối đa 100.000đ qua Kredivo, image={src=https://s3-sgn09.fptcloud.com/ict-k8s-promotion-prod/images-promotion/t%E1%BA%A3i%20xu%E1%BB%91ng-1695965883711.png, title=KM-1124-1505}}, {content=Giảm 20% tối đa 50,000đ cho đơn từ 67,000đ, image={src=https://s3-sgn09.fptcloud.com/ict-k8s-promotion-prod/images-promotion/HpL-1706257898463.jpeg, title=KM-1124-1074}}, {content=Chủ thẻ NCB: Giảm thêm 500,000đ, image={src=https://s3-sgn09.fptcloud.com/ict-k8s-promotion-prod/images-promotion/images-1727335886056.jpeg, title=KM-0225-0687}}], variants=[{propertyName=color, displayValue=Bạc, value=Bạc, displayOrder=0, code=#D4D2D3}], image=https://cdn2.fptshop.com.vn/unsafe/dell_inspiron_15_3530_sliver_049b98a1a0.png, badges=[], labels=[{name=Trả góp 0%, code=zero, discountAmount=0, image=/}]}]"
